method,method_label,primary_param,primary_value,sway_coef,tag,wer,sim_A,sim_B,mcd_A,duration_s,output_wav
A,Method A — SDEdit (noise injection),noise_level,0.55,-0.3,a0.55_sn0.3,100.0,0.2724,0.2285,684.05,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.55_sn0.3.wav
A,Method A — SDEdit (noise injection),noise_level,0.55,-0.2,a0.55_sn0.2,100.0,0.2667,0.2333,681.61,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.55_sn0.2.wav
A,Method A — SDEdit (noise injection),noise_level,0.55,-0.1,a0.55_sn0.1,100.0,0.2559,0.2358,679.44,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.55_sn0.1.wav
A,Method A — SDEdit (noise injection),noise_level,0.55,-0.0,a0.55_sn0.0,100.0,0.244,0.2359,677.07,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.55_sn0.0.wav
A,Method A — SDEdit (noise injection),noise_level,0.55,0.1,a0.55_sp0.1,100.0,0.235,0.2397,674.61,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.55_sp0.1.wav
A,Method A — SDEdit (noise injection),noise_level,0.55,0.2,a0.55_sp0.2,100.0,0.2188,0.2368,672.07,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.55_sp0.2.wav
A,Method A — SDEdit (noise injection),noise_level,0.55,0.3,a0.55_sp0.3,100.0,0.2008,0.233,669.1,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.55_sp0.3.wav
A,Method A — SDEdit (noise injection),noise_level,0.55,0.4,a0.55_sp0.4,100.0,0.181,0.2282,665.95,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.55_sp0.4.wav
A,Method A — SDEdit (noise injection),noise_level,0.55,0.5,a0.55_sp0.5,100.0,0.1599,0.2211,662.74,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.55_sp0.5.wav
A,Method A — SDEdit (noise injection),noise_level,0.55,0.6,a0.55_sp0.6,100.0,0.1471,0.218,660.06,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.55_sp0.6.wav
A,Method A — SDEdit (noise injection),noise_level,0.55,0.7,a0.55_sp0.7,100.0,0.1337,0.2144,656.69,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.55_sp0.7.wav
A,Method A — SDEdit (noise injection),noise_level,0.55,0.8,a0.55_sp0.8,100.0,0.1219,0.211,653.22,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.55_sp0.8.wav
A,Method A — SDEdit (noise injection),noise_level,0.55,0.9,a0.55_sp0.9,100.0,0.1154,0.2102,649.97,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.55_sp0.9.wav
A,Method A — SDEdit (noise injection),noise_level,0.55,1.0,a0.55_sp1.0,100.0,0.1092,0.2101,647.08,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.55_sp1.0.wav
A,Method A — SDEdit (noise injection),noise_level,0.6,-1.0,a0.60_sn1.0,100.0,0.3239,0.2342,693.98,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.60_sn1.0.wav
A,Method A — SDEdit (noise injection),noise_level,0.6,-0.9,a0.60_sn0.9,100.0,0.3183,0.2336,692.5,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.60_sn0.9.wav
A,Method A — SDEdit (noise injection),noise_level,0.6,-0.8,a0.60_sn0.8,100.0,0.3128,0.2327,691.23,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.60_sn0.8.wav
A,Method A — SDEdit (noise injection),noise_level,0.6,-0.7,a0.60_sn0.7,100.0,0.3043,0.2317,689.42,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.60_sn0.7.wav
A,Method A — SDEdit (noise injection),noise_level,0.6,-0.6,a0.60_sn0.6,100.0,0.299,0.2321,687.51,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.60_sn0.6.wav
A,Method A — SDEdit (noise injection),noise_level,0.6,-0.5,a0.60_sn0.5,100.0,0.2896,0.2316,686.7,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.60_sn0.5.wav
A,Method A — SDEdit (noise injection),noise_level,0.6,-0.4,a0.60_sn0.4,100.0,0.2797,0.2301,684.38,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.60_sn0.4.wav
A,Method A — SDEdit (noise injection),noise_level,0.6,-0.3,a0.60_sn0.3,100.0,0.2684,0.2264,682.73,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.60_sn0.3.wav
A,Method A — SDEdit (noise injection),noise_level,0.6,-0.2,a0.60_sn0.2,100.0,0.2624,0.2294,680.63,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.60_sn0.2.wav
A,Method A — SDEdit (noise injection),noise_level,0.6,-0.1,a0.60_sn0.1,100.0,0.2518,0.2293,678.45,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.60_sn0.1.wav
A,Method A — SDEdit (noise injection),noise_level,0.6,-0.0,a0.60_sn0.0,100.0,0.2442,0.2301,676.41,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.60_sn0.0.wav
A,Method A — SDEdit (noise injection),noise_level,0.6,0.1,a0.60_sp0.1,100.0,0.2361,0.2335,674.13,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.60_sp0.1.wav
A,Method A — SDEdit (noise injection),noise_level,0.6,0.2,a0.60_sp0.2,100.0,0.2222,0.2325,671.82,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.60_sp0.2.wav
A,Method A — SDEdit (noise injection),noise_level,0.6,0.3,a0.60_sp0.3,100.0,0.2084,0.2326,669.17,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.60_sp0.3.wav
A,Method A — SDEdit (noise injection),noise_level,0.6,0.4,a0.60_sp0.4,100.0,0.1907,0.2284,666.56,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.60_sp0.4.wav
A,Method A — SDEdit (noise injection),noise_level,0.6,0.5,a0.60_sp0.5,100.0,0.1752,0.2245,664.18,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.60_sp0.5.wav
A,Method A — SDEdit (noise injection),noise_level,0.6,0.6,a0.60_sp0.6,100.0,0.1569,0.2179,661.47,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.60_sp0.6.wav
A,Method A — SDEdit (noise injection),noise_level,0.6,0.7,a0.60_sp0.7,100.0,0.148,0.2173,658.92,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.60_sp0.7.wav
A,Method A — SDEdit (noise injection),noise_level,0.6,0.8,a0.60_sp0.8,100.0,0.1332,0.2096,656.35,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.60_sp0.8.wav
A,Method A — SDEdit (noise injection),noise_level,0.6,0.9,a0.60_sp0.9,100.0,0.1221,0.2062,653.55,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.60_sp0.9.wav
A,Method A — SDEdit (noise injection),noise_level,0.6,1.0,a0.60_sp1.0,100.0,0.1143,0.2052,650.74,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.60_sp1.0.wav
A,Method A — SDEdit (noise injection),noise_level,0.65,-1.0,a0.65_sn1.0,100.0,0.3155,0.2308,691.51,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.65_sn1.0.wav
A,Method A — SDEdit (noise injection),noise_level,0.65,-0.9,a0.65_sn0.9,100.0,0.3108,0.2298,690.63,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.65_sn0.9.wav
A,Method A — SDEdit (noise injection),noise_level,0.65,-0.8,a0.65_sn0.8,100.0,0.3014,0.2288,688.85,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.65_sn0.8.wav
A,Method A — SDEdit (noise injection),noise_level,0.65,-0.7,a0.65_sn0.7,100.0,0.294,0.2272,687.46,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.65_sn0.7.wav
A,Method A — SDEdit (noise injection),noise_level,0.65,-0.6,a0.65_sn0.6,100.0,0.2855,0.2244,685.46,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.65_sn0.6.wav
A,Method A — SDEdit (noise injection),noise_level,0.65,-0.5,a0.65_sn0.5,100.0,0.2782,0.2229,684.4,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.65_sn0.5.wav
A,Method A — SDEdit (noise injection),noise_level,0.65,-0.4,a0.65_sn0.4,100.0,0.2725,0.2236,683.13,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.65_sn0.4.wav
A,Method A — SDEdit (noise injection),noise_level,0.65,-0.3,a0.65_sn0.3,100.0,0.2748,0.232,681.22,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.65_sn0.3.wav
A,Method A — SDEdit (noise injection),noise_level,0.65,-0.2,a0.65_sn0.2,100.0,0.2595,0.2257,679.2,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.65_sn0.2.wav
A,Method A — SDEdit (noise injection),noise_level,0.65,-0.1,a0.65_sn0.1,100.0,0.2518,0.2245,677.39,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.65_sn0.1.wav
A,Method A — SDEdit (noise injection),noise_level,0.65,-0.0,a0.65_sn0.0,100.0,0.2466,0.227,675.41,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.65_sn0.0.wav
A,Method A — SDEdit (noise injection),noise_level,0.65,0.1,a0.65_sp0.1,100.0,0.2377,0.2296,673.77,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.65_sp0.1.wav
A,Method A — SDEdit (noise injection),noise_level,0.65,0.2,a0.65_sp0.2,100.0,0.2263,0.2297,671.75,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.65_sp0.2.wav
A,Method A — SDEdit (noise injection),noise_level,0.65,0.3,a0.65_sp0.3,100.0,0.2151,0.2302,669.65,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.65_sp0.3.wav
A,Method A — SDEdit (noise injection),noise_level,0.65,0.4,a0.65_sp0.4,560.0,0.2018,0.2284,667.74,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.65_sp0.4.wav
A,Method A — SDEdit (noise injection),noise_level,0.65,0.5,a0.65_sp0.5,100.0,0.1911,0.2274,665.54,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.65_sp0.5.wav
A,Method A — SDEdit (noise injection),noise_level,0.65,0.6,a0.65_sp0.6,100.0,0.1745,0.2221,663.58,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.65_sp0.6.wav
A,Method A — SDEdit (noise injection),noise_level,0.65,0.7,a0.65_sp0.7,100.0,0.1581,0.2158,661.56,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.65_sp0.7.wav
A,Method A — SDEdit (noise injection),noise_level,0.65,0.8,a0.65_sp0.8,100.0,0.1483,0.2135,659.24,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.65_sp0.8.wav
A,Method A — SDEdit (noise injection),noise_level,0.65,0.9,a0.65_sp0.9,100.0,0.1346,0.2069,656.81,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.65_sp0.9.wav
A,Method A — SDEdit (noise injection),noise_level,0.65,1.0,a0.65_sp1.0,100.0,0.1285,0.2056,654.31,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.65_sp1.0.wav
A,Method A — SDEdit (noise injection),noise_level,0.7,-1.0,a0.70_sn1.0,100.0,0.3093,0.2306,690.33,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.70_sn1.0.wav
A,Method A — SDEdit (noise injection),noise_level,0.7,-0.9,a0.70_sn0.9,100.0,0.3021,0.2283,688.08,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.70_sn0.9.wav
A,Method A — SDEdit (noise injection),noise_level,0.7,-0.8,a0.70_sn0.8,100.0,0.292,0.2233,686.67,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.70_sn0.8.wav
A,Method A — SDEdit (noise injection),noise_level,0.7,-0.7,a0.70_sn0.7,100.0,0.2863,0.2218,685.01,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.70_sn0.7.wav
A,Method A — SDEdit (noise injection),noise_level,0.7,-0.6,a0.70_sn0.6,100.0,0.2829,0.2232,684.11,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.70_sn0.6.wav
A,Method A — SDEdit (noise injection),noise_level,0.7,-0.5,a0.70_sn0.5,100.0,0.2741,0.2214,682.4,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.70_sn0.5.wav
A,Method A — SDEdit (noise injection),noise_level,0.7,-0.4,a0.70_sn0.4,100.0,0.2675,0.2224,681.45,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.70_sn0.4.wav
A,Method A — SDEdit (noise injection),noise_level,0.7,-0.3,a0.70_sn0.3,100.0,0.2707,0.2282,679.95,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.70_sn0.3.wav
A,Method A — SDEdit (noise injection),noise_level,0.7,-0.2,a0.70_sn0.2,100.0,0.2575,0.2212,678.26,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.70_sn0.2.wav
A,Method A — SDEdit (noise injection),noise_level,0.7,-0.1,a0.70_sn0.1,100.0,0.2572,0.2271,676.35,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.70_sn0.1.wav
A,Method A — SDEdit (noise injection),noise_level,0.7,-0.0,a0.70_sn0.0,100.0,0.2525,0.2309,675.06,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.70_sn0.0.wav
A,Method A — SDEdit (noise injection),noise_level,0.7,0.1,a0.70_sp0.1,100.0,0.2412,0.23,673.07,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.70_sp0.1.wav
A,Method A — SDEdit (noise injection),noise_level,0.7,0.2,a0.70_sp0.2,560.0,0.2284,0.2255,671.92,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.70_sp0.2.wav
A,Method A — SDEdit (noise injection),noise_level,0.7,0.3,a0.70_sp0.3,560.0,0.2193,0.2256,670.4,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.70_sp0.3.wav
A,Method A — SDEdit (noise injection),noise_level,0.7,0.4,a0.70_sp0.4,100.0,0.2134,0.2279,668.85,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.70_sp0.4.wav
A,Method A — SDEdit (noise injection),noise_level,0.7,0.5,a0.70_sp0.5,100.0,0.2015,0.2255,667.03,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.70_sp0.5.wav
A,Method A — SDEdit (noise injection),noise_level,0.7,0.6,a0.70_sp0.6,100.0,0.1835,0.2185,665.37,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.70_sp0.6.wav
A,Method A — SDEdit (noise injection),noise_level,0.7,0.7,a0.70_sp0.7,100.0,0.1721,0.2159,663.72,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.70_sp0.7.wav
A,Method A — SDEdit (noise injection),noise_level,0.7,0.8,a0.70_sp0.8,100.0,0.1631,0.2141,661.85,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.70_sp0.8.wav
A,Method A — SDEdit (noise injection),noise_level,0.7,0.9,a0.70_sp0.9,100.0,0.1531,0.2099,659.63,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.70_sp0.9.wav
A,Method A — SDEdit (noise injection),noise_level,0.7,1.0,a0.70_sp1.0,100.0,0.1447,0.2068,657.74,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_A\audio\a0.70_sp1.0.wav
B,Method B — Style Guidance (2-pass ODE),guidance_scale,0.0,-1.0,gs0.00_sn1.0,0.0,0.8928,0.7708,726.41,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_B\audio\gs0.00_sn1.0.wav
B,Method B — Style Guidance (2-pass ODE),guidance_scale,0.0,0.0,gs0.00_sp0.0,0.0,0.805,0.7343,742.19,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_B\audio\gs0.00_sp0.0.wav
B,Method B — Style Guidance (2-pass ODE),guidance_scale,0.5,-1.0,gs0.50_sn1.0,0.0,0.8435,0.8579,808.73,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_B\audio\gs0.50_sn1.0.wav
B,Method B — Style Guidance (2-pass ODE),guidance_scale,0.5,0.0,gs0.50_sp0.0,15.0,0.8166,0.7792,861.18,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_B\audio\gs0.50_sp0.0.wav
B,Method B — Style Guidance (2-pass ODE),guidance_scale,1.0,-1.0,gs1.00_sn1.0,60.0,0.8322,0.8947,958.42,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_B\audio\gs1.00_sn1.0.wav
B,Method B — Style Guidance (2-pass ODE),guidance_scale,1.0,0.0,gs1.00_sp0.0,20.0,0.7542,0.9001,914.64,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_B\audio\gs1.00_sp0.0.wav
B,Method B — Style Guidance (2-pass ODE),guidance_scale,1.5,-1.0,gs1.50_sn1.0,30.0,0.8432,0.8941,985.88,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_B\audio\gs1.50_sn1.0.wav
B,Method B — Style Guidance (2-pass ODE),guidance_scale,1.5,0.0,gs1.50_sp0.0,25.0,0.7322,0.872,951.15,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_B\audio\gs1.50_sp0.0.wav
B,Method B — Style Guidance (2-pass ODE),guidance_scale,2.0,-1.0,gs2.00_sn1.0,35.0,0.8347,0.894,1040.6,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_B\audio\gs2.00_sn1.0.wav
B,Method B — Style Guidance (2-pass ODE),guidance_scale,2.0,0.0,gs2.00_sp0.0,45.0,0.7094,0.7364,937.68,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_B\audio\gs2.00_sp0.0.wav
C,Method C — Scheduled Conditioning,switch_point,0.0,-1.0,sw0.00_sn1.0,0.0,0.8928,0.7708,726.41,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_C\audio\sw0.00_sn1.0.wav
C,Method C — Scheduled Conditioning,switch_point,0.0,0.0,sw0.00_sp0.0,0.0,0.805,0.7343,742.19,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_C\audio\sw0.00_sp0.0.wav
C,Method C — Scheduled Conditioning,switch_point,0.25,-1.0,sw0.25_sn1.0,65.0,0.8479,0.8883,966.17,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_C\audio\sw0.25_sn1.0.wav
C,Method C — Scheduled Conditioning,switch_point,0.25,0.0,sw0.25_sp0.0,20.0,0.7526,0.8879,932.06,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_C\audio\sw0.25_sp0.0.wav
C,Method C — Scheduled Conditioning,switch_point,0.5,-1.0,sw0.50_sn1.0,70.0,0.8443,0.8861,950.54,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_C\audio\sw0.50_sn1.0.wav
C,Method C — Scheduled Conditioning,switch_point,0.5,0.0,sw0.50_sp0.0,20.0,0.7592,0.8966,911.64,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_C\audio\sw0.50_sp0.0.wav
C,Method C — Scheduled Conditioning,switch_point,0.75,-1.0,sw0.75_sn1.0,70.0,0.8376,0.8881,940.98,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_C\audio\sw0.75_sn1.0.wav
C,Method C — Scheduled Conditioning,switch_point,0.75,0.0,sw0.75_sp0.0,20.0,0.7559,0.8953,898.66,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_C\audio\sw0.75_sp0.0.wav
C,Method C — Scheduled Conditioning,switch_point,1.0,-1.0,sw1.00_sn1.0,70.0,0.8363,0.8917,956.62,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_C\audio\sw1.00_sn1.0.wav
C,Method C — Scheduled Conditioning,switch_point,1.0,0.0,sw1.00_sp0.0,20.0,0.7539,0.8999,914.55,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_C\audio\sw1.00_sp0.0.wav
D,Method D — Noise Stats Transfer,noise_level,0.0,-1.0,a0.00_sn1.0,0.0,0.8928,0.7708,726.41,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_D\audio\a0.00_sn1.0.wav
D,Method D — Noise Stats Transfer,noise_level,0.0,0.0,a0.00_sp0.0,0.0,0.805,0.7343,742.19,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_D\audio\a0.00_sp0.0.wav
D,Method D — Noise Stats Transfer,noise_level,0.1,-1.0,a0.10_sn1.0,100.0,0.1507,0.2585,655.07,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_D\audio\a0.10_sn1.0.wav
D,Method D — Noise Stats Transfer,noise_level,0.1,0.0,a0.10_sp0.0,100.0,0.1536,0.2585,662.9,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_D\audio\a0.10_sp0.0.wav
D,Method D — Noise Stats Transfer,noise_level,0.2,-1.0,a0.20_sn1.0,1330.0,0.1482,0.2585,646.86,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_D\audio\a0.20_sn1.0.wav
D,Method D — Noise Stats Transfer,noise_level,0.2,0.0,a0.20_sp0.0,1330.0,0.149,0.2586,649.19,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_D\audio\a0.20_sp0.0.wav
D,Method D — Noise Stats Transfer,noise_level,0.3,-1.0,a0.30_sn1.0,510.0,0.1493,0.2602,628.99,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_D\audio\a0.30_sn1.0.wav
D,Method D — Noise Stats Transfer,noise_level,0.3,0.0,a0.30_sp0.0,1325.0,0.151,0.2608,629.44,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_D\audio\a0.30_sp0.0.wav
D,Method D — Noise Stats Transfer,noise_level,0.5,-1.0,a0.50_sn1.0,1110.0,0.1627,0.2751,593.58,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_D\audio\a0.50_sn1.0.wav
D,Method D — Noise Stats Transfer,noise_level,0.5,0.0,a0.50_sp0.0,100.0,0.1631,0.276,593.19,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_D\audio\a0.50_sp0.0.wav
D,Method D — Noise Stats Transfer,noise_level,0.7,-1.0,a0.70_sn1.0,100.0,0.2317,0.293,609.48,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_D\audio\a0.70_sn1.0.wav
D,Method D — Noise Stats Transfer,noise_level,0.7,0.0,a0.70_sp0.0,100.0,0.2511,0.2921,612.3,12.256,C:\Users\User\Documents\MSc\Studies\New folder\results\extension_2\method_D\audio\a0.70_sp0.0.wav
