method,method_label,primary_param,primary_value,sway_coef,tag,wer,sim_A,sim_B,mcd_A,duration_s,output_wav
A,Method A — SDEdit (noise injection),noise_level,0.5,0.2,a0.50_sp0.2,100.0,0.219,0.2451,672.03,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.50_sp0.2.wav
A,Method A — SDEdit (noise injection),noise_level,0.5,0.3,a0.50_sp0.3,100.0,0.1954,0.238,668.57,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.50_sp0.3.wav
A,Method A — SDEdit (noise injection),noise_level,0.5,0.4,a0.50_sp0.4,100.0,0.167,0.2261,665.17,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.50_sp0.4.wav
A,Method A — SDEdit (noise injection),noise_level,0.5,0.5,a0.50_sp0.5,100.0,0.1477,0.219,661.49,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.50_sp0.5.wav
A,Method A — SDEdit (noise injection),noise_level,0.5,0.6,a0.50_sp0.6,100.0,0.1384,0.2205,658.12,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.50_sp0.6.wav
A,Method A — SDEdit (noise injection),noise_level,0.5,0.7,a0.50_sp0.7,100.0,0.1295,0.2176,654.7,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.50_sp0.7.wav
A,Method A — SDEdit (noise injection),noise_level,0.5,0.8,a0.50_sp0.8,100.0,0.1228,0.2195,651.05,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.50_sp0.8.wav
A,Method A — SDEdit (noise injection),noise_level,0.5,0.9,a0.50_sp0.9,100.0,0.117,0.221,647.36,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.50_sp0.9.wav
A,Method A — SDEdit (noise injection),noise_level,0.5,1.0,a0.50_sp1.0,100.0,0.1047,0.2168,643.47,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.50_sp1.0.wav
A,Method A — SDEdit (noise injection),noise_level,0.55,-1.0,a0.55_sn1.0,100.0,0.3268,0.2294,697.05,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.55_sn1.0.wav
A,Method A — SDEdit (noise injection),noise_level,0.55,-0.9,a0.55_sn0.9,100.0,0.3209,0.2286,695.2,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.55_sn0.9.wav
A,Method A — SDEdit (noise injection),noise_level,0.55,-0.8,a0.55_sn0.8,100.0,0.3116,0.2286,693.77,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.55_sn0.8.wav
A,Method A — SDEdit (noise injection),noise_level,0.55,-0.7,a0.55_sn0.7,100.0,0.3136,0.2359,691.82,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.55_sn0.7.wav
A,Method A — SDEdit (noise injection),noise_level,0.55,-0.6,a0.55_sn0.6,100.0,0.3073,0.2361,690.12,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.55_sn0.6.wav
A,Method A — SDEdit (noise injection),noise_level,0.55,-0.5,a0.55_sn0.5,100.0,0.2931,0.2312,687.91,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.55_sn0.5.wav
A,Method A — SDEdit (noise injection),noise_level,0.55,-0.4,a0.55_sn0.4,100.0,0.2825,0.2288,686.1,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.55_sn0.4.wav
A,Method A — SDEdit (noise injection),noise_level,0.55,-0.3,a0.55_sn0.3,100.0,0.2738,0.2301,684.03,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.55_sn0.3.wav
A,Method A — SDEdit (noise injection),noise_level,0.55,-0.2,a0.55_sn0.2,100.0,0.267,0.2338,681.64,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.55_sn0.2.wav
A,Method A — SDEdit (noise injection),noise_level,0.55,-0.1,a0.55_sn0.1,100.0,0.2574,0.2363,679.43,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.55_sn0.1.wav
A,Method A — SDEdit (noise injection),noise_level,0.55,-0.0,a0.55_sn0.0,100.0,0.2444,0.2356,677.07,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.55_sn0.0.wav
A,Method A — SDEdit (noise injection),noise_level,0.55,0.1,a0.55_sp0.1,100.0,0.2352,0.2399,674.6,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.55_sp0.1.wav
A,Method A — SDEdit (noise injection),noise_level,0.55,0.2,a0.55_sp0.2,100.0,0.2185,0.2367,672.05,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.55_sp0.2.wav
A,Method A — SDEdit (noise injection),noise_level,0.55,0.3,a0.55_sp0.3,100.0,0.2009,0.233,669.06,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.55_sp0.3.wav
A,Method A — SDEdit (noise injection),noise_level,0.55,0.4,a0.55_sp0.4,100.0,0.1809,0.2282,665.95,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.55_sp0.4.wav
A,Method A — SDEdit (noise injection),noise_level,0.55,0.5,a0.55_sp0.5,100.0,0.1599,0.2211,662.75,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.55_sp0.5.wav
A,Method A — SDEdit (noise injection),noise_level,0.55,0.6,a0.55_sp0.6,100.0,0.1478,0.2185,660.07,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.55_sp0.6.wav
A,Method A — SDEdit (noise injection),noise_level,0.55,0.7,a0.55_sp0.7,100.0,0.1337,0.2142,656.74,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.55_sp0.7.wav
A,Method A — SDEdit (noise injection),noise_level,0.55,0.8,a0.55_sp0.8,100.0,0.1216,0.211,653.23,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.55_sp0.8.wav
A,Method A — SDEdit (noise injection),noise_level,0.55,0.9,a0.55_sp0.9,100.0,0.1165,0.2111,649.98,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.55_sp0.9.wav
A,Method A — SDEdit (noise injection),noise_level,0.55,1.0,a0.55_sp1.0,100.0,0.1095,0.2102,647.09,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.55_sp1.0.wav
A,Method A — SDEdit (noise injection),noise_level,0.6,-1.0,a0.60_sn1.0,100.0,0.3248,0.2342,694.12,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.60_sn1.0.wav
A,Method A — SDEdit (noise injection),noise_level,0.6,-0.9,a0.60_sn0.9,100.0,0.3176,0.2329,692.84,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.60_sn0.9.wav
A,Method A — SDEdit (noise injection),noise_level,0.6,-0.8,a0.60_sn0.8,100.0,0.312,0.2322,691.32,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.60_sn0.8.wav
A,Method A — SDEdit (noise injection),noise_level,0.6,-0.7,a0.60_sn0.7,100.0,0.3038,0.231,689.38,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.60_sn0.7.wav
A,Method A — SDEdit (noise injection),noise_level,0.6,-0.6,a0.60_sn0.6,100.0,0.2947,0.23,687.6,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.60_sn0.6.wav
A,Method A — SDEdit (noise injection),noise_level,0.6,-0.5,a0.60_sn0.5,100.0,0.2884,0.2303,686.56,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.60_sn0.5.wav
A,Method A — SDEdit (noise injection),noise_level,0.6,-0.4,a0.60_sn0.4,100.0,0.2798,0.2301,684.37,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.60_sn0.4.wav
A,Method A — SDEdit (noise injection),noise_level,0.6,-0.3,a0.60_sn0.3,100.0,0.2686,0.227,682.82,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.60_sn0.3.wav
A,Method A — SDEdit (noise injection),noise_level,0.6,-0.2,a0.60_sn0.2,100.0,0.2624,0.2294,680.66,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.60_sn0.2.wav
A,Method A — SDEdit (noise injection),noise_level,0.6,-0.1,a0.60_sn0.1,100.0,0.2517,0.2292,678.45,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.60_sn0.1.wav
A,Method A — SDEdit (noise injection),noise_level,0.6,-0.0,a0.60_sn0.0,100.0,0.2444,0.2301,676.38,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.60_sn0.0.wav
A,Method A — SDEdit (noise injection),noise_level,0.6,0.1,a0.60_sp0.1,100.0,0.2362,0.2335,674.13,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.60_sp0.1.wav
A,Method A — SDEdit (noise injection),noise_level,0.6,0.2,a0.60_sp0.2,100.0,0.2232,0.2329,671.82,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.60_sp0.2.wav
A,Method A — SDEdit (noise injection),noise_level,0.6,0.3,a0.60_sp0.3,100.0,0.2083,0.2326,669.18,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.60_sp0.3.wav
A,Method A — SDEdit (noise injection),noise_level,0.6,0.4,a0.60_sp0.4,100.0,0.1906,0.2283,666.57,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.60_sp0.4.wav
A,Method A — SDEdit (noise injection),noise_level,0.6,0.5,a0.60_sp0.5,100.0,0.1755,0.2247,664.2,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.60_sp0.5.wav
A,Method A — SDEdit (noise injection),noise_level,0.6,0.6,a0.60_sp0.6,100.0,0.1546,0.2162,661.63,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.60_sp0.6.wav
A,Method A — SDEdit (noise injection),noise_level,0.6,0.7,a0.60_sp0.7,100.0,0.1478,0.217,658.91,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.60_sp0.7.wav
A,Method A — SDEdit (noise injection),noise_level,0.6,0.8,a0.60_sp0.8,100.0,0.1332,0.2096,656.33,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.60_sp0.8.wav
A,Method A — SDEdit (noise injection),noise_level,0.6,0.9,a0.60_sp0.9,100.0,0.1222,0.2064,653.55,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.60_sp0.9.wav
A,Method A — SDEdit (noise injection),noise_level,0.6,1.0,a0.60_sp1.0,100.0,0.1144,0.2052,650.75,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.60_sp1.0.wav
A,Method A — SDEdit (noise injection),noise_level,0.65,-1.0,a0.65_sn1.0,100.0,0.3155,0.231,691.45,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.65_sn1.0.wav
A,Method A — SDEdit (noise injection),noise_level,0.65,-0.9,a0.65_sn0.9,100.0,0.3113,0.2303,690.95,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.65_sn0.9.wav
A,Method A — SDEdit (noise injection),noise_level,0.65,-0.8,a0.65_sn0.8,100.0,0.3018,0.2289,688.79,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.65_sn0.8.wav
A,Method A — SDEdit (noise injection),noise_level,0.65,-0.7,a0.65_sn0.7,100.0,0.2938,0.2272,687.43,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.65_sn0.7.wav
A,Method A — SDEdit (noise injection),noise_level,0.65,-0.6,a0.65_sn0.6,100.0,0.285,0.2234,685.54,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.65_sn0.6.wav
A,Method A — SDEdit (noise injection),noise_level,0.65,-0.5,a0.65_sn0.5,100.0,0.2782,0.2223,684.37,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.65_sn0.5.wav
A,Method A — SDEdit (noise injection),noise_level,0.65,-0.4,a0.65_sn0.4,100.0,0.2721,0.2233,683.0,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.65_sn0.4.wav
A,Method A — SDEdit (noise injection),noise_level,0.65,-0.3,a0.65_sn0.3,100.0,0.2764,0.2327,681.22,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.65_sn0.3.wav
A,Method A — SDEdit (noise injection),noise_level,0.65,-0.2,a0.65_sn0.2,100.0,0.2611,0.2265,679.09,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.65_sn0.2.wav
A,Method A — SDEdit (noise injection),noise_level,0.65,-0.1,a0.65_sn0.1,100.0,0.252,0.2245,677.36,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.65_sn0.1.wav
A,Method A — SDEdit (noise injection),noise_level,0.65,-0.0,a0.65_sn0.0,100.0,0.2468,0.2273,675.39,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.65_sn0.0.wav
A,Method A — SDEdit (noise injection),noise_level,0.65,0.1,a0.65_sp0.1,100.0,0.2379,0.2298,673.8,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.65_sp0.1.wav
A,Method A — SDEdit (noise injection),noise_level,0.65,0.2,a0.65_sp0.2,100.0,0.2265,0.23,671.76,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.65_sp0.2.wav
A,Method A — SDEdit (noise injection),noise_level,0.65,0.3,a0.65_sp0.3,560.0,0.2152,0.2302,669.65,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.65_sp0.3.wav
A,Method A — SDEdit (noise injection),noise_level,0.65,0.4,a0.65_sp0.4,560.0,0.2014,0.2281,667.75,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.65_sp0.4.wav
A,Method A — SDEdit (noise injection),noise_level,0.65,0.5,a0.65_sp0.5,100.0,0.1911,0.2274,665.53,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.65_sp0.5.wav
A,Method A — SDEdit (noise injection),noise_level,0.65,0.6,a0.65_sp0.6,100.0,0.1747,0.2222,663.59,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.65_sp0.6.wav
A,Method A — SDEdit (noise injection),noise_level,0.65,0.7,a0.65_sp0.7,100.0,0.1583,0.216,661.55,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.65_sp0.7.wav
A,Method A — SDEdit (noise injection),noise_level,0.65,0.8,a0.65_sp0.8,100.0,0.1481,0.2134,659.23,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.65_sp0.8.wav
A,Method A — SDEdit (noise injection),noise_level,0.65,0.9,a0.65_sp0.9,100.0,0.1347,0.2072,656.8,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.65_sp0.9.wav
A,Method A — SDEdit (noise injection),noise_level,0.65,1.0,a0.65_sp1.0,100.0,0.1284,0.2056,654.31,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.65_sp1.0.wav
A,Method A — SDEdit (noise injection),noise_level,0.7,-1.0,a0.70_sn1.0,100.0,0.3079,0.2295,690.24,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.70_sn1.0.wav
A,Method A — SDEdit (noise injection),noise_level,0.7,-0.9,a0.70_sn0.9,100.0,0.3019,0.2283,687.97,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.70_sn0.9.wav
A,Method A — SDEdit (noise injection),noise_level,0.7,-0.8,a0.70_sn0.8,100.0,0.2918,0.223,686.64,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.70_sn0.8.wav
A,Method A — SDEdit (noise injection),noise_level,0.7,-0.7,a0.70_sn0.7,100.0,0.2856,0.2212,684.98,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.70_sn0.7.wav
A,Method A — SDEdit (noise injection),noise_level,0.7,-0.6,a0.70_sn0.6,100.0,0.2818,0.222,684.16,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.70_sn0.6.wav
A,Method A — SDEdit (noise injection),noise_level,0.7,-0.5,a0.70_sn0.5,100.0,0.274,0.2205,682.4,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.70_sn0.5.wav
A,Method A — SDEdit (noise injection),noise_level,0.7,-0.4,a0.70_sn0.4,100.0,0.2672,0.2221,681.41,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.70_sn0.4.wav
A,Method A — SDEdit (noise injection),noise_level,0.7,-0.3,a0.70_sn0.3,100.0,0.2692,0.227,679.94,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.70_sn0.3.wav
A,Method A — SDEdit (noise injection),noise_level,0.7,-0.2,a0.70_sn0.2,100.0,0.2585,0.2216,678.16,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.70_sn0.2.wav
A,Method A — SDEdit (noise injection),noise_level,0.7,-0.1,a0.70_sn0.1,100.0,0.2578,0.2279,676.4,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.70_sn0.1.wav
A,Method A — SDEdit (noise injection),noise_level,0.7,-0.0,a0.70_sn0.0,100.0,0.2524,0.2307,675.18,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.70_sn0.0.wav
A,Method A — SDEdit (noise injection),noise_level,0.7,0.1,a0.70_sp0.1,560.0,0.2423,0.2302,673.08,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.70_sp0.1.wav
A,Method A — SDEdit (noise injection),noise_level,0.7,0.2,a0.70_sp0.2,100.0,0.2293,0.2266,671.45,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.70_sp0.2.wav
A,Method A — SDEdit (noise injection),noise_level,0.7,0.3,a0.70_sp0.3,560.0,0.219,0.2253,670.43,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.70_sp0.3.wav
A,Method A — SDEdit (noise injection),noise_level,0.7,0.4,a0.70_sp0.4,100.0,0.213,0.2275,668.81,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.70_sp0.4.wav
A,Method A — SDEdit (noise injection),noise_level,0.7,0.5,a0.70_sp0.5,100.0,0.2018,0.2259,667.06,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.70_sp0.5.wav
A,Method A — SDEdit (noise injection),noise_level,0.7,0.6,a0.70_sp0.6,100.0,0.1835,0.2186,665.35,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.70_sp0.6.wav
A,Method A — SDEdit (noise injection),noise_level,0.7,0.7,a0.70_sp0.7,100.0,0.1723,0.2161,663.71,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.70_sp0.7.wav
A,Method A — SDEdit (noise injection),noise_level,0.7,0.8,a0.70_sp0.8,100.0,0.1628,0.2137,661.86,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.70_sp0.8.wav
A,Method A — SDEdit (noise injection),noise_level,0.7,0.9,a0.70_sp0.9,100.0,0.154,0.2106,659.63,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.70_sp0.9.wav
A,Method A — SDEdit (noise injection),noise_level,0.7,1.0,a0.70_sp1.0,100.0,0.1446,0.2069,657.72,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_A\audio\a0.70_sp1.0.wav
B,Method B — Style Guidance (2-pass ODE),guidance_scale,0.0,-1.0,gs0.00_sn1.0,0.0,0.8925,0.7706,726.47,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_B\audio\gs0.00_sn1.0.wav
B,Method B — Style Guidance (2-pass ODE),guidance_scale,0.0,0.0,gs0.00_sp0.0,0.0,0.8057,0.7347,742.13,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_B\audio\gs0.00_sp0.0.wav
B,Method B — Style Guidance (2-pass ODE),guidance_scale,0.5,-1.0,gs0.50_sn1.0,0.0,0.8432,0.8581,808.77,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_B\audio\gs0.50_sn1.0.wav
B,Method B — Style Guidance (2-pass ODE),guidance_scale,0.5,0.0,gs0.50_sp0.0,15.0,0.8173,0.7791,861.13,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_B\audio\gs0.50_sp0.0.wav
B,Method B — Style Guidance (2-pass ODE),guidance_scale,1.0,-1.0,gs1.00_sn1.0,70.0,0.8332,0.8941,959.23,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_B\audio\gs1.00_sn1.0.wav
B,Method B — Style Guidance (2-pass ODE),guidance_scale,1.0,0.0,gs1.00_sp0.0,20.0,0.754,0.8999,914.6,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_B\audio\gs1.00_sp0.0.wav
B,Method B — Style Guidance (2-pass ODE),guidance_scale,1.5,-1.0,gs1.50_sn1.0,30.0,0.8406,0.8924,989.95,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_B\audio\gs1.50_sn1.0.wav
B,Method B — Style Guidance (2-pass ODE),guidance_scale,1.5,0.0,gs1.50_sp0.0,25.0,0.7325,0.8702,951.4,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_B\audio\gs1.50_sp0.0.wav
B,Method B — Style Guidance (2-pass ODE),guidance_scale,2.0,-1.0,gs2.00_sn1.0,35.0,0.8376,0.8964,1045.44,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_B\audio\gs2.00_sn1.0.wav
B,Method B — Style Guidance (2-pass ODE),guidance_scale,2.0,0.0,gs2.00_sp0.0,45.0,0.7139,0.7386,937.19,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_B\audio\gs2.00_sp0.0.wav
C,Method C — Scheduled Conditioning,switch_point,0.0,-1.0,sw0.00_sn1.0,0.0,0.8925,0.7706,726.47,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_C\audio\sw0.00_sn1.0.wav
C,Method C — Scheduled Conditioning,switch_point,0.0,0.0,sw0.00_sp0.0,0.0,0.8057,0.7347,742.13,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_C\audio\sw0.00_sp0.0.wav
C,Method C — Scheduled Conditioning,switch_point,0.25,-1.0,sw0.25_sn1.0,70.0,0.8397,0.8894,964.4,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_C\audio\sw0.25_sn1.0.wav
C,Method C — Scheduled Conditioning,switch_point,0.25,0.0,sw0.25_sp0.0,20.0,0.7523,0.8886,931.9,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_C\audio\sw0.25_sp0.0.wav
C,Method C — Scheduled Conditioning,switch_point,0.5,-1.0,sw0.50_sn1.0,75.0,0.836,0.8905,946.75,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_C\audio\sw0.50_sn1.0.wav
C,Method C — Scheduled Conditioning,switch_point,0.5,0.0,sw0.50_sp0.0,20.0,0.7583,0.8961,911.55,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_C\audio\sw0.50_sp0.0.wav
C,Method C — Scheduled Conditioning,switch_point,0.75,-1.0,sw0.75_sn1.0,70.0,0.8321,0.8914,937.93,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_C\audio\sw0.75_sn1.0.wav
C,Method C — Scheduled Conditioning,switch_point,0.75,0.0,sw0.75_sp0.0,20.0,0.7567,0.8966,898.35,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_C\audio\sw0.75_sp0.0.wav
